age,gender,height_cm,weight_kg,body_fat_%,diastolic,systolic,gripForce,sit_and_bend_forward_cm,sit_ups_counts,broad_jump_cm,class
59,1,156.5,52.13,26.293549,69,119,26.2,23.12,25,136,1
60,0,172.3,76.21,16.962147,83,146,48.11,20.06,54,222,1
62,0,169.9,75.53,25.00823,91,147,37.68,10.77,20,169,3
47,1,160.9,48.76,31.467024,81,130,27.57,17.81,26,151,3
23,0,173.9,67.75,14.637433,55,114,51.76,18.42,59,242,1
25,0,172.0,70.7,12.77518,70,119,45.71,17.67,57,245,1
35,0,170.6,74.3,14.125897,83,138,51.33,16.47,45,235,1
61,1,156.3,55.63,34.505469,75,134,23.12,18.1,17,115,4
21,1,167.8,63.51,23.102684,75,115,30.43,15.38,38,179,3
61,1,162.6,54.67,24.200377,86,145,33.79,20.78,46,174,1
58,0,171.7,84.02,29.709842,92,155,38.23,0.75,25,164,4
25,0,181.7,78.55,23.843705,89,142,52.97,12.8,47,227,4
49,1,160.0,56.72,24.324166,61,113,26.68,21.93,30,149,2
28,0,173.3,79.19,24.212794,77,125,38.64,5.08,31,199,4
28,1,166.2,63.65,37.273759,85,133,22.18,8.97,13,128,4
51,1,156.7,53.36,26.792242,72,117,24.35,21.23,20,150,2
28,1,168.5,58.34,16.925814,69,118,35.56,23.2,45,218,1
24,0,175.7,76.65,15.17962,79,137,48.28,16.51,54,244,2
31,0,173.7,93.55,30.686671,87,146,49.18,0.95,47,200,4
24,1,164.8,52.71,20.770811,75,119,29.96,23.95,45,186,1
52,0,173.3,74.88,23.423857,95,151,43.03,14.59,31,187,3
61,0,168.1,68.73,23.591181,76,122,35.01,-0.53,24,186,4
60,1,156.8,56.88,25.880217,64,105,21.42,24.49,24,130,1
24,0,177.3,83.91,15.627148,63,117,52.06,7.09,55,239,4
24,0,182.6,86.6,22.932945,90,141,50.58,8.25,50,227,4
25,0,164.2,50.47,19.511426,78,122,36.37,21.85,47,216,1
28,0,173.0,64.47,15.388957,69,124,48.46,18.8,49,227,1
21,1,163.7,59.71,24.465411,74,119,31.81,22.87,40,180,1
23,1,159.8,46.85,24.710619,60,115,22.09,21.65,40,175,1
60,1,162.3,63.47,31.179254,89,139,30.17,17.5,28,156,3
25,1,162.2,53.01,25.290817,80,125,28.91,20.07,37,169,2
30,0,165.9,66.3,16.009776,72,116,35.98,21.86,46,208,1
35,0,174.4,78.33,16.949056,99,159,49.87,18.32,51,229,1
23,0,170.9,77.05,23.503706,80,116,34.16,-2.09,27,176,4
25,0,167.8,69.43,12.474097,80,117,42.03,17.78,54,212,1
22,0,170.4,68.06,14.255408,79,124,44.26,15.69,58,228,2
22,0,171.8,77.01,27.019699,89,131,37.51,5.23,22,185,4
21,0,176.1,73.38,17.307951,75,128,45.13,8.49,52,224,3
63,1,152.6,60.34,35.99874,80,127,23.72,21.85,23,126,2
22,0,168.1,60.07,22.940173,66,118,34.81,10.68,33,200,3
59,1,152.8,53.99,26.927764,83,126,24.93,20.84,15,129,2
22,0,172.1,74.58,19.654928,78,122,41.4,13.45,57,213,3
21,1,163.5,46.48,29.948824,67,115,30.37,18.0,25,149,3
23,1,167.1,60.16,23.147155,78,127,31.9,22.62,54,185,2
21,0,171.2,56.77,20.810605,64,111,34.81,4.27,40,211,4
21,0,175.5,73.33,19.362017,79,130,42.34,3.15,44,220,4
46,1,156.8,58.84,26.293904,65,106,30.21,17.23,27,133,2
59,1,157.6,62.47,32.04757,89,139,24.79,19.38,21,146,3
27,0,180.0,84.82,17.947883,85,139,49.65,18.17,62,244,2
23,0,183.3,79.88,22.371147,88,138,40.67,12.18,53,219,3
21,1,167.7,51.11,19.618144,69,115,33.44,22.78,46,200,2
23,0,177.8,72.62,11.260403,75,136,48.35,19.58,61,231,2
60,1,156.4,52.38,28.142155,92,150,26.47,21.14,21,140,1
60,0,166.8,63.95,22.266599,98,153,42.25,19.59,38,195,1
60,1,157.2,57.72,30.650376,82,125,26.19,18.48,22,129,3
27,0,171.0,70.37,19.586377,84,135,44.51,15.37,46,226,2
25,0,181.5,80.4,17.594066,80,135,49.27,9.23,43,227,3
21,1,167.1,56.18,13.520488,71,107,36.1,20.29,60,221,1
27,0,176.9,76.59,20.633716,79,138,48.45,11.8,48,216,3
21,0,167.6,75.37,22.680117,77,121,38.61,8.51,40,196,4
64,1,152.7,53.92,36.788834,82,154,18.39,16.42,12,149,3
60,0,168.7,64.19,21.870352,77,124,36.76,6.52,42,196,3
25,0,174.1,71.57,18.616551,81,129,47.57,15.14,52,217,2
62,0,167.4,69.92,24.319971,82,142,32.47,12.68,27,159,3
28,0,172.4,80.51,16.624802,85,148,46.6,18.97,52,226,1
25,0,172.6,75.81,17.853568,90,144,44.97,18.08,50,220,2
23,0,167.3,62.57,23.898487,72,121,31.58,17.19,42,183,2
25,0,174.8,76.61,20.592277,83,147,47.66,14.89,43,215,3
25,0,172.0,69.17,19.962181,84,143,45.85,13.0,55,211,3
24,0,177.4,74.26,17.704953,79,122,45.19,5.26,46,216,4
58,0,167.1,72.0,25.100415,83,132,32.61,16.27,33,183,3
57,1,159.0,53.72,29.359679,82,130,24.85,22.17,32,155,1
61,0,169.6,69.48,24.817268,99,155,43.48,20.53,34,182,1
21,1,162.6,50.14,29.483326,76,120,25.77,19.03,30,161,2
27,1,158.8,53.37,24.043659,79,129,28.98,27.5,52,159,1
59,0,167.3,68.12,20.284948,83,144,39.63,9.6,31,185,3
56,0,173.7,67.86,21.00617,75,124,38.65,13.64,46,207,3
60,0,167.0,84.08,27.820607,92,151,38.63,-0.47,20,159,4
26,0,176.7,76.57,22.858209,79,132,44.74,10.22,51,213,3
61,0,167.6,66.53,20.80787,77,123,33.48,10.52,32,189,3
25,1,161.2,56.5,28.912188,80,127,29.13,23.41,38,172,1
24,1,165.2,49.56,26.910293,74,114,29.06,19.44,30,174,3
25,0,178.1,81.76,24.114254,90,139,49.74,9.54,45,220,3
62,0,171.9,72.7,20.87534,91,153,38.4,14.56,31,194,3
59,0,171.1,65.3,17.040979,89,147,46.99,17.59,51,223,1
28,1,159.9,52.26,24.905483,73,125,32.09,29.81,42,189,1
64,1,161.3,71.31,27.434599,81,137,27.36,11.08,35,150,3
28,0,183.5,76.76,21.842862,92,136,52.06,13.24,50,208,2
24,0,180.7,81.38,29.194305,85,141,47.76,-0.22,49,209,4
23,1,164.6,47.88,23.34284,68,120,29.64,27.04,51,188,1
39,0,177.9,79.95,25.937717,91,151,45.58,10.56,34,188,4
27,1,161.2,51.81,25.589649,82,128,27.53,26.77,39,174,1
22,1,159.0,50.45,30.192779,62,116,20.4,22.62,39,142,3
25,1,162.8,58.49,28.778828,91,144,28.38,20.03,29,176,2
29,0,168.7,69.53,18.630791,78,119,35.27,13.41,43,180,2
22,1,168.5,64.44,25.054735,77,129,32.52,16.04,33,188,3
61,0,173.0,74.96,23.687892,83,139,39.26,8.79,36,200,3
22,1,164.9,56.27,23.7504,64,119,28.46,23.46,44,183,2
60,1,152.9,62.51,37.214476,90,145,20.16,2.18,22,132,4
22,1,160.5,51.48,28.69606,71,114,22.74,18.2,16,131,3
26,0,176.5,74.13,17.51571,76,129,46.0,13.43,49,231,3
23,0,170.1,76.29,11.729981,78,133,49.26,17.24,65,235,1
28,0,182.3,89.81,16.243753,85,134,53.0,18.68,52,233,3
26,0,177.7,88.84,16.073666,87,137,55.72,18.69,54,227,1
28,0,179.3,76.23,17.27379,82,128,47.6,11.69,51,232,3
52,0,179.0,97.4,30.343263,97,154,42.12,-3.4,3,166,4
22,1,162.3,50.59,24.976309,78,125,24.8,20.79,29,160,2
22,1,161.0,49.76,27.547435,77,130,21.4,21.48,38,151,2
21,0,176.4,71.9,23.840969,59,113,41.79,-9.24,47,197,4
22,1,162.4,56.8,35.036947,65,110,24.06,11.55,25,165,4
64,1,159.4,62.61,33.942956,63,109,20.61,17.99,12,149,3
35,0,178.8,74.94,20.068974,90,147,47.44,17.39,48,220,3
30,1,163.0,57.24,33.720896,65,116,24.51,18.34,17,147,3
26,1,159.5,59.31,38.805323,84,126,23.65,8.2,8,135,4
23,1,164.9,55.58,22.476044,70,119,32.26,17.9,47,181,2
29,0,171.1,75.0,24.485293,79,131,37.48,5.64,47,199,4
51,0,171.3,77.18,24.829715,97,157,44.76,8.01,24,193,4
61,0,169.1,64.68,20.889995,79,127,40.85,15.93,50,200,2
61,0,167.5,67.94,18.958066,80,126,37.81,16.97,46,193,2
63,0,168.7,69.36,18.115524,78,132,42.39,13.04,45,196,2
27,1,167.2,67.53,24.631124,77,130,29.19,20.18,31,170,2
63,0,168.8,72.08,25.996116,86,142,33.7,13.31,34,171,3
59,1,152.2,53.25,29.196828,80,128,24.89,25.55,31,140,1
21,0,182.2,95.58,16.003521,78,124,54.27,17.52,48,234,3
24,0,173.6,70.63,22.427868,95,150,43.34,14.63,45,221,3
25,0,181.5,80.6,14.605638,62,120,41.98,13.43,53,212,2
61,1,154.3,49.34,29.334935,67,111,24.71,22.0,21,137,2
59,1,154.0,54.38,36.931271,73,113,21.75,14.65,17,131,4
24,1,162.0,53.71,27.209761,73,115,26.98,18.22,34,171,2
23,1,166.3,55.31,29.187772,63,111,26.29,17.4,34,175,3
21,0,181.6,89.65,26.05971,79,132,46.35,-5.3,42,213,4
22,0,176.1,76.34,19.447782,81,131,44.6,2.83,38,221,4
62,1,156.5,54.43,30.966251,83,125,22.55,23.33,21,128,2
26,0,180.9,79.1,12.438706,75,128,54.33,19.39,55,233,1
28,0,180.0,97.4,17.26986,68,126,55.2,17.62,50,230,2
60,0,167.8,76.84,24.068964,79,123,39.11,-0.42,16,183,4
24,0,184.1,78.81,16.170051,82,137,49.07,17.91,62,242,2
23,1,161.0,53.43,22.908422,59,115,28.9,25.63,50,179,1
26,0,175.3,84.89,23.310367,87,138,52.85,15.29,52,235,3
60,1,163.7,55.13,29.875036,86,132,25.16,18.23,31,145,2
59,1,154.8,54.55,28.900808,88,133,21.62,21.89,18,149,2
48,1,157.1,52.52,26.088894,67,120,24.51,19.58,35,153,1
22,1,164.7,45.1,28.015975,71,115,28.88,19.69,40,162,2
25,0,181.8,73.49,14.915048,75,125,45.92,14.56,55,236,2
60,0,172.1,70.58,23.836325,81,138,38.19,5.05,27,187,4
27,0,171.1,77.62,21.435989,93,150,42.36,13.58,35,216,3
49,1,159.3,58.37,31.814451,83,136,19.3,16.65,20,140,3
22,0,176.2,68.59,20.80201,81,129,44.09,9.55,40,216,3
26,0,182.8,92.1,15.953231,80,140,53.59,19.31,53,242,1
26,0,166.9,70.65,10.9926,80,128,49.39,16.81,52,237,1
63,0,169.9,72.34,23.716683,96,150,37.38,12.96,26,183,3
27,0,170.6,70.69,20.228934,85,148,44.19,15.83,40,211,3
28,0,183.2,85.15,21.355209,94,147,56.79,14.97,42,234,3
27,0,173.4,73.42,16.1679,82,144,45.05,15.88,47,219,1
26,1,167.1,58.38,22.257676,82,130,32.97,21.14,48,177,1
28,0,172.4,74.59,17.125492,77,127,42.14,15.47,54,227,2
26,0,178.3,89.91,26.428464,99,155,42.83,9.66,45,206,4
27,0,178.3,74.89,20.315495,79,129,44.36,8.13,58,230,3
58,0,167.5,64.77,21.595084,83,141,35.99,10.55,37,176,3
24,1,161.1,50.12,22.566391,74,118,30.01,24.8,49,187,1
22,1,165.5,54.41,27.996909,72,124,27.66,18.07,46,182,2
26,1,157.2,45.37,27.605829,75,118,27.23,23.52,55,166,1
25,1,164.3,55.42,20.26733,76,121,32.38,24.9,45,191,1
26,0,173.6,64.11,11.441528,60,121,37.04,14.52,53,217,2
23,0,175.8,66.12,14.437881,61,122,46.93,11.68,50,227,3
24,0,176.3,79.74,13.249008,88,142,49.12,15.24,51,236,2
54,1,160.6,57.75,27.060947,82,127,27.73,24.68,32,160,1
27,0,176.7,76.33,20.205686,85,140,45.8,10.29,51,212,3
27,1,162.7,50.98,27.312512,66,105,26.66,18.13,22,149,3
59,1,154.0,50.67,24.28658,64,101,23.81,15.54,27,151,3
24,0,168.1,55.86,14.363291,60,102,38.16,18.72,48,210,1
22,1,162.9,46.99,26.741302,80,120,27.68,20.6,41,162,2
21,0,167.0,66.96,15.843419,64,105,38.25,13.03,52,210,3
24,0,173.2,73.91,17.054167,63,118,39.83,5.13,42,208,3
58,1,154.3,51.48,29.941531,80,129,25.89,19.26,24,134,3
58,1,157.9,56.8,29.97137,75,129,26.94,23.56,20,157,2
64,1,153.0,50.18,27.745765,99,159,23.32,20.45,24,154,2
23,1,163.5,60.89,25.588635,85,130,31.46,21.26,37,174,2
23,0,171.9,73.79,21.851865,77,126,40.98,1.04,45,191,4
22,0,179.0,77.37,10.877135,74,124,50.97,21.44,57,251,1
22,0,166.2,73.78,29.683126,63,116,25.39,-3.35,25,159,4
21,1,162.7,52.4,27.704272,69,111,26.58,19.57,30,168,3
56,0,168.7,68.57,13.767066,79,136,41.31,14.78,50,219,1
21,0,174.3,76.1,17.388472,79,119,42.34,9.65,50,230,3
27,0,172.5,73.58,17.839014,82,140,43.77,16.08,55,221,2
46,1,158.7,57.98,29.362742,87,149,30.97,23.08,30,176,1
22,1,165.5,60.97,23.350751,75,119,28.36,26.45,43,177,1
27,0,173.1,78.33,24.407376,79,121,43.18,4.68,43,208,4
24,1,155.7,48.3,22.356669,73,116,27.08,26.62,51,182,1
24,0,168.3,70.36,25.62045,70,112,34.07,12.64,30,162,3
27,1,160.3,56.31,24.338091,73,119,29.53,21.61,46,176,1
27,0,178.6,75.23,15.465649,83,137,54.47,22.68,55,245,1
28,0,166.9,62.73,18.119483,84,127,35.49,22.35,38,197,1
23,0,173.4,76.88,22.307608,82,134,47.39,16.8,50,207,3
22,1,164.8,63.95,25.164345,81,120,29.84,20.41,45,189,2
59,0,171.5,68.39,19.89469,82,138,40.63,16.34,51,201,2
21,1,164.4,51.92,29.545397,84,120,24.5,21.02,41,184,1
60,0,163.2,65.23,25.012842,97,147,33.64,19.7,32,174,2
25,0,180.6,74.4,13.173907,69,126,51.01,16.69,59,245,1
50,1,160.1,54.6,30.415473,83,142,28.03,24.01,22,155,2
59,0,166.0,69.07,26.009378,72,126,35.67,1.48,29,157,4
23,0,174.2,84.54,24.297138,83,128,40.94,-6.24,30,194,4
27,0,176.7,75.66,22.372237,88,147,46.08,11.31,48,221,3
29,0,174.3,75.46,24.572193,88,142,44.34,10.76,45,209,4
23,0,172.6,72.43,20.71136,69,122,41.72,12.4,45,220,3
26,1,159.1,52.53,28.791369,85,133,27.38,20.55,29,162,2
60,0,169.8,60.91,18.862363,90,146,43.7,22.05,54,210,1
26,0,183.6,94.25,20.058258,92,146,51.95,14.51,50,233,3
24,1,168.1,59.07,21.809992,78,118,31.83,24.05,49,188,1
57,0,168.5,64.12,26.017128,85,138,32.19,7.83,32,155,4
25,0,183.2,80.79,16.505678,85,130,50.42,14.03,52,247,2
27,1,158.7,68.92,39.086199,84,139,29.23,2.47,16,145,4
26,1,160.1,57.89,22.670593,88,140,29.39,29.61,46,181,1
27,1,154.2,49.88,24.958984,60,106,22.21,17.71,31,145,2
28,1,163.3,63.91,35.219289,84,122,22.8,4.13,14,139,4
28,0,183.8,97.4,25.671348,88,143,49.28,8.24,45,214,4
22,1,166.1,63.68,28.40115,81,120,27.41,14.65,33,159,3
30,1,161.1,50.5,23.092695,72,115,22.91,25.3,51,168,1
26,0,182.8,84.69,19.529005,84,145,59.2,17.49,52,230,3
54,1,153.5,50.24,27.699773,66,111,26.39,19.35,29,143,2
29,0,174.2,64.28,17.14858,85,154,44.28,17.98,45,236,1
63,1,158.9,48.39,34.726823,70,106,24.34,19.42,29,119,3
30,0,177.8,80.72,24.250984,84,145,42.89,5.54,41,198,4
64,1,153.3,49.98,34.609634,62,113,18.44,12.35,1,148,4
63,1,156.8,52.13,28.765834,82,127,24.59,19.97,13,122,1
58,1,164.4,59.48,24.69854,91,148,30.64,17.47,32,165,1
24,1,166.8,61.05,24.358797,71,121,32.43,22.88,44,170,1
24,0,174.1,74.22,12.12056,85,140,54.26,25.94,65,235,1
22,1,157.5,53.71,23.949168,75,116,25.47,23.15,42,174,1
26,0,172.0,67.84,18.181262,78,126,40.73,13.3,51,215,3
42,1,159.9,46.73,31.635914,62,102,24.24,17.81,23,130,3
57,0,168.9,72.48,27.605879,88,147,39.73,7.76,33,177,4
27,0,176.1,77.61,9.090763,80,131,56.0,20.66,59,246,1
24,1,158.8,56.03,30.075697,88,144,27.99,25.65,38,162,1
38,0,174.4,83.65,29.688396,99,154,48.07,6.67,29,196,4
26,1,166.4,55.44,22.860926,80,128,32.14,22.89,48,187,1
22,0,168.7,68.44,19.953685,78,122,36.1,15.35,43,205,2
60,0,169.2,85.07,33.381873,78,130,33.66,-2.36,26,159,4
28,0,181.0,92.33,20.670772,84,146,56.74,16.69,56,249,3
59,1,158.4,52.25,29.129813,78,130,27.81,28.87,30,155,1
58,1,154.1,57.4,38.873554,84,125,27.55,19.57,28,124,3
25,0,170.8,70.52,17.197625,81,137,47.2,19.03,49,238,1
28,0,174.5,80.64,20.049828,84,137,49.12,10.74,48,217,3
22,0,177.4,74.53,21.205935,82,124,43.23,7.63,44,209,3
59,1,164.3,57.36,23.835618,89,136,30.53,21.32,34,167,2
58,0,171.6,82.76,23.255696,93,150,43.73,16.49,35,205,2
26,1,162.2,52.99,26.310929,74,109,30.69,22.17,45,159,1
22,0,167.6,65.01,20.568261,78,122,39.13,13.5,51,192,3
24,0,177.2,70.93,12.034634,69,119,44.25,17.44,52,239,2
61,0,168.1,67.7,14.787307,78,128,42.74,15.07,42,206,2
28,0,172.6,71.9,13.819,74,111,44.16,16.38,47,221,3
22,0,170.0,70.43,21.693254,80,131,37.55,14.77,35,197,3
29,0,171.3,69.6,12.235796,71,116,39.86,14.44,47,227,2
22,0,173.4,74.91,11.796148,74,118,49.9,16.1,50,235,1
28,1,161.2,59.89,22.659842,67,120,29.53,27.08,51,195,1
21,0,168.6,66.7,18.556915,78,121,38.55,14.75,55,213,2
23,0,175.3,75.94,19.11297,57,114,40.66,9.06,46,217,3
61,1,163.9,64.88,32.560878,86,133,27.75,4.28,26,159,4
39,0,173.1,74.97,21.93356,93,149,49.47,14.67,60,214,2
24,1,161.3,54.78,23.373107,86,129,31.76,27.84,51,195,1
47,1,163.3,61.72,33.418637,78,125,23.86,8.3,25,135,4
25,1,163.5,57.88,30.417898,86,122,30.57,17.14,29,158,3
26,0,178.1,73.09,12.169713,67,119,46.96,16.49,60,247,2
29,1,159.0,51.06,27.390006,60,114,27.98,20.69,25,157,1
27,0,182.3,89.63,17.783341,92,155,57.17,17.47,44,241,2
24,1,163.3,58.44,25.129857,56,104,28.85,20.51,30,168,3
55,1,160.1,46.55,29.347036,88,148,26.34,23.13,16,155,2
22,0,166.2,68.83,22.603677,79,120,29.88,9.7,35,188,4
22,0,165.8,57.45,21.844632,78,121,35.94,17.49,50,191,2
61,1,154.9,52.68,32.658758,81,132,23.95,20.72,26,134,2
64,0,166.6,64.77,26.00247,88,149,35.06,6.61,28,150,4
22,1,167.2,69.11,27.326241,78,125,29.13,16.53,33,176,3
23,1,166.2,49.98,24.926066,93,135,28.31,19.48,45,179,1
21,1,162.1,50.9,34.237965,67,116,21.32,4.32,29,142,4
29,1,162.2,53.77,28.349156,87,141,31.71,16.19,36,147,3
26,0,178.4,75.34,20.019158,92,152,43.52,15.08,44,210,3
21,1,162.7,58.66,28.128094,70,120,24.59,-1.06,20,160,4
22,0,176.1,80.71,26.322835,85,132,45.88,0.62,47,193,4
22,0,176.3,87.12,27.620332,58,115,42.1,-7.72,19,207,4
57,1,158.2,47.58,31.851801,66,120,21.5,20.66,8,119,2
29,0,181.8,81.82,14.755416,80,129,44.35,14.86,59,238,2
22,1,164.4,59.25,25.938261,75,120,21.7,24.23,34,166,2
58,0,170.3,73.79,26.745242,87,147,37.13,4.74,28,183,4
24,0,173.3,69.43,13.680329,65,113,45.83,14.22,44,216,3
60,0,171.5,67.22,19.148585,77,124,37.6,11.22,47,209,3
56,0,166.7,66.84,19.957248,81,123,38.73,17.6,48,193,2
52,1,158.9,62.43,34.83517,80,129,25.72,22.14,27,138,3
22,0,174.7,70.92,19.552384,82,122,41.81,9.8,46,210,3
23,0,165.5,67.41,19.604157,73,116,32.63,16.28,45,194,3
21,0,181.5,80.45,24.954672,64,112,42.01,-2.75,52,233,4
22,0,176.6,66.75,12.171954,68,107,39.4,13.08,59,223,3
26,1,155.7,50.97,26.736309,75,120,19.93,23.07,30,164,1
23,0,182.1,90.13,24.489353,83,130,42.36,-0.37,50,206,4
27,0,175.2,74.05,24.531651,88,143,46.73,15.19,50,206,3
64,0,165.4,65.26,25.528238,82,142,34.32,10.51,24,164,3
60,1,155.1,50.74,29.895068,75,134,21.28,20.74,15,130,3
34,0,178.3,81.89,19.787366,98,159,53.96,20.17,55,234,1
57,0,169.6,67.13,13.828111,80,121,37.75,14.12,53,210,3
28,0,183.5,78.61,14.450304,74,123,55.62,15.35,50,245,2
28,0,165.6,65.84,17.455042,83,124,39.69,21.93,58,204,1
28,1,162.6,53.3,25.248325,74,118,29.53,24.39,50,187,1
59,0,169.7,62.71,21.238597,85,137,39.82,13.85,38,194,3
33,0,172.9,80.24,21.248174,96,153,52.91,17.81,52,223,1
27,1,160.7,61.06,38.359041,78,119,23.06,9.66,20,132,4
27,0,171.4,66.21,15.625079,82,125,46.32,21.63,57,220,1
24,1,166.6,56.61,26.185328,61,113,28.86,17.89,43,178,3
43,0,172.8,81.87,23.500231,90,144,44.01,3.35,29,207,4
23,0,180.2,85.45,10.484714,68,128,56.53,22.22,66,241,1
29,0,175.8,75.3,28.064843,82,123,37.3,0.45,29,190,4
62,0,167.8,63.42,27.157649,85,138,35.51,2.62,24,179,4
25,0,173.4,72.83,19.22037,88,147,52.14,22.49,61,222,1
21,0,166.8,65.62,11.545079,72,120,41.34,14.38,50,224,2
25,0,170.3,68.03,13.726171,80,127,41.39,15.86,59,220,1
56,0,171.6,63.28,13.173227,71,118,43.72,15.36,49,227,1
59,1,154.6,49.15,27.880659,65,113,21.05,21.9,31,128,1
27,0,168.9,67.37,16.553118,81,124,36.73,13.59,40,199,3
24,0,180.3,87.36,15.183004,74,131,46.35,17.7,49,238,3
60,1,151.7,54.67,32.228566,82,148,22.14,18.82,20,132,3
24,0,176.6,79.48,14.35969,83,136,50.7,13.81,55,223,2
28,1,162.0,50.82,25.643119,94,145,29.11,23.26,37,161,1
61,0,169.9,70.83,33.188384,89,140,31.22,-8.16,27,152,4
24,1,159.5,54.43,25.714949,75,123,31.89,23.33,47,178,1
21,0,175.1,76.62,23.673732,64,123,38.81,3.23,41,199,4
59,0,170.5,68.17,11.591533,92,151,44.22,16.2,50,213,1
23,0,173.5,78.62,22.176612,81,136,40.55,9.0,45,209,3
62,0,171.9,73.3,23.732757,87,147,40.96,8.78,35,194,3
24,1,164.2,59.67,26.68025,66,116,28.44,20.63,29,161,2
22,0,172.4,72.45,19.901577,78,128,39.8,8.79,40,197,3
23,0,180.3,84.12,23.928824,92,145,44.87,18.69,53,225,3
21,1,168.2,56.25,25.926057,66,111,28.18,15.65,36,176,3
27,0,183.5,80.01,25.713795,77,131,51.13,-2.73,44,211,4
23,1,166.9,53.49,25.715097,77,123,27.83,19.09,43,165,3
59,0,169.8,74.69,24.788307,79,120,38.11,-7.68,27,166,4
51,0,173.4,69.41,18.422355,93,153,44.83,15.31,43,214,2
24,0,172.1,68.81,12.135449,70,115,45.12,22.01,54,226,1
25,1,162.6,54.09,19.507949,74,121,32.3,27.73,57,195,1
27,0,175.1,69.41,18.979986,79,128,44.42,15.5,41,219,2
23,1,162.2,59.05,27.645569,66,103,23.6,5.23,33,150,4
26,1,161.0,59.74,23.479317,83,131,30.95,23.04,52,191,1
27,0,168.4,73.03,20.765138,87,139,39.24,12.46,45,202,3
31,0,175.7,70.13,22.83526,92,144,48.77,16.92,59,207,2
23,1,164.4,61.55,25.143511,66,119,29.02,18.0,44,178,2
23,1,163.5,60.53,36.101825,84,127,29.94,20.35,29,163,3
25,0,172.0,80.31,21.168796,78,126,41.28,5.55,44,208,3
28,0,172.3,72.61,20.279143,76,124,41.0,12.9,55,220,2
58,1,165.5,56.02,23.05509,75,117,30.62,15.73,32,164,2
25,0,171.5,67.73,16.922198,77,128,41.52,14.08,43,206,3
21,0,176.3,70.85,14.941316,81,129,47.83,15.64,49,218,3
27,0,170.4,74.52,26.411692,79,132,37.79,-4.35,27,167,4
63,0,170.8,71.21,21.971754,88,143,38.37,12.11,37,187,2
21,1,166.5,53.17,23.013179,64,108,26.76,29.0,47,195,1
26,0,169.7,72.17,11.743866,75,130,45.11,19.73,60,243,1
28,0,170.0,60.97,16.083585,74,114,38.22,19.19,52,202,2
64,0,164.9,65.19,18.058363,94,155,47.38,18.43,38,197,1
24,1,165.7,55.97,23.470639,78,122,29.92,27.5,51,179,1
23,1,154.7,50.49,26.773641,68,114,23.15,22.21,28,169,1
59,0,168.7,79.47,16.796038,80,143,41.07,12.95,33,195,3
21,1,164.6,53.08,26.541553,79,126,27.29,19.97,36,160,2
62,1,155.7,61.36,25.622762,70,123,24.42,24.63,30,144,1
22,1,164.0,65.34,29.364516,80,129,28.35,19.18,35,161,3
29,0,170.4,66.9,19.316,76,113,31.3,10.24,25,199,3
61,1,152.3,53.53,32.431711,61,113,21.28,18.88,14,138,3
24,0,175.9,81.07,20.643324,81,120,44.33,8.89,51,207,3
62,0,168.0,68.01,20.452294,87,144,40.45,21.64,49,194,1
23,0,172.7,66.7,12.048633,63,113,40.97,16.79,50,222,2
28,0,181.7,97.4,23.089738,89,149,51.96,10.82,56,224,4
22,1,164.2,51.0,31.065909,84,127,24.11,23.14,29,156,2
26,1,161.8,52.72,20.073274,65,117,26.28,26.07,48,174,1
62,0,166.7,69.68,24.093558,96,158,35.9,13.32,26,162,2
62,0,170.8,71.94,26.767235,90,144,37.84,1.67,22,186,4
26,0,181.1,73.32,19.299534,80,136,48.89,6.68,53,222,4
60,0,165.5,66.54,27.194325,81,126,35.22,5.22,25,175,4
22,1,162.6,47.33,27.766176,67,106,21.44,16.6,18,151,3
28,0,182.4,83.1,16.395904,95,158,53.51,17.25,60,233,1
32,0,171.7,77.97,17.644149,91,147,50.95,17.28,57,226,1
60,0,167.9,65.91,23.158488,86,134,38.26,14.14,36,190,2
25,0,173.4,74.46,14.554211,75,121,45.21,15.43,54,219,2
22,0,172.6,66.16,10.657095,70,118,44.3,15.89,58,231,2
21,0,184.6,97.4,24.856176,79,135,41.14,-0.62,38,211,4
21,0,167.7,62.98,16.930851,61,111,34.96,10.01,50,215,3
22,0,171.2,67.48,15.237394,64,120,36.27,4.63,50,190,3
60,1,155.4,50.68,36.220778,76,124,26.4,22.98,23,127,2
24,0,173.6,73.25,15.032354,77,126,45.06,14.92,50,227,2
50,1,157.0,45.1,29.689049,74,124,25.88,23.99,22,153,1
24,0,181.2,82.78,21.214895,80,136,45.62,14.05,53,216,3
27,0,165.7,66.96,14.313448,72,119,40.99,16.67,54,221,2
57,0,166.9,63.69,24.650615,96,152,40.02,12.91,27,163,3
24,0,174.6,69.01,12.199037,85,134,43.38,18.44,66,247,1
42,0,173.9,75.92,24.365653,99,155,47.86,17.72,41,210,3
25,0,173.2,71.64,14.986619,82,136,41.03,16.13,65,221,2
60,1,160.0,49.12,34.689263,94,154,21.91,21.35,21,166,3
26,0,174.4,78.63,21.072928,79,126,43.07,12.69,47,203,3
25,0,171.9,70.03,21.656601,81,127,43.32,14.99,49,214,3
24,0,178.2,79.75,20.507465,82,136,48.61,14.81,60,217,3
22,0,173.3,71.41,14.767403,68,120,41.53,9.17,51,209,3
23,0,174.9,64.22,19.986145,79,127,42.33,13.21,41,220,3
27,0,175.1,82.39,17.068249,92,145,49.61,16.4,57,216,1
