age,gender,height_cm,weight_kg,body_fat_%,diastolic,systolic,gripForce,sit_and_bend_forward_cm,sit_ups_counts,broad_jump_cm,class
21,0,177.1,94.33,33.291537,81,154,49.82,11.43,44,228,4
25,0,159.1,53.78,29.227065,66,122,28.78,11.57,35,123,4
23,0,167.7,64.39,21.72264,65,125,45.32,19.8,42,204,1
29,0,168.0,62.37,17.578721,71,126,44.44,9.05,32,195,3
48,0,166.4,55.6,14.999528,79,118,31.14,10.29,46,188,2
21,0,174.6,63.76,14.671462,82,129,45.84,12.91,58,244,2
63,0,166.9,62.82,23.547917,88,155,36.28,-2.9,43,156,4
63,0,160.9,63.18,29.387071,88,137,39.41,20.43,21,153,3
21,0,159.3,56.64,30.75991,73,127,29.81,17.77,30,147,3
30,0,166.7,64.89,13.056967,66,112,43.94,19.78,58,242,2
54,0,175.2,87.53,28.259267,87,153,47.49,12.55,41,205,4
46,0,170.8,75.84,22.084537,68,122,34.33,11.48,53,227,3
41,0,162.0,61.18,32.818151,87,136,22.82,13.56,14,129,3
22,0,170.9,68.29,14.351587,72,136,42.34,18.52,60,243,2
21,0,163.2,51.81,19.936283,59,107,25.86,25.43,53,196,2
21,0,166.6,65.61,25.25252,88,133,39.27,15.04,49,239,3
42,0,168.8,56.51,11.284067,76,134,36.09,19.62,39,226,3
33,0,158.2,53.85,23.960153,73,123,24.33,24.05,45,181,2
21,0,170.6,72.05,22.04795,66,117,41.86,15.6,57,213,3
25,0,167.7,80.54,25.900737,77,150,37.99,18.03,54,222,3
56,0,163.1,54.67,16.628442,81,134,30.55,16.2,31,193,4
35,0,151.6,48.53,27.947026,68,125,18.7,16.71,9,121,3
23,0,175.8,66.99,24.359197,90,137,32.91,13.0,61,183,2
43,0,168.2,60.67,25.075223,87,140,27.94,15.2,51,162,1
24,0,181.7,63.96,29.867507,82,116,21.43,12.73,35,138,3
23,0,171.5,62.44,33.045863,81,138,28.65,4.31,24,120,4
25,0,168.0,62.35,21.816694,77,135,32.72,17.26,24,168,3
21,0,171.9,65.52,17.072957,69,133,39.08,8.99,42,233,4
53,0,160.9,68.0,29.292872,68,108,33.13,23.97,41,164,1
21,0,181.1,76.76,15.541923,68,137,49.59,15.99,63,255,1
62,0,170.6,68.35,20.88473,60,117,40.8,14.06,25,136,3
26,0,168.2,70.02,24.942663,82,137,32.43,16.74,52,214,4
22,0,169.9,74.66,21.725686,82,137,35.04,22.81,50,190,3
22,0,166.6,60.83,21.40108,80,130,44.29,19.61,59,208,1
38,0,168.9,72.87,29.650852,98,144,44.83,11.26,17,182,3
23,0,161.9,70.18,21.344896,89,130,40.57,12.37,40,196,3
23,0,179.5,66.48,10.638746,65,114,52.14,24.28,53,239,2
36,0,181.4,67.36,20.117498,69,129,28.02,22.23,55,188,2
28,1,157.0,45.42,28.768264,77,119,18.3,26.53,44,115,2
58,0,167.2,79.25,26.250093,94,151,46.06,22.74,42,229,2
23,1,160.9,49.13,27.886758,63,132,21.64,22.65,39,130,1
29,0,171.2,71.68,26.559586,85,124,32.67,-1.26,19,166,4
33,0,162.5,54.8,24.057766,69,124,25.64,12.29,38,133,4
23,0,168.3,54.56,19.011611,79,110,27.84,7.97,23,162,4
42,0,174.6,77.83,19.711937,87,152,49.14,10.44,25,202,2
23,0,170.8,75.62,34.456184,90,148,42.84,6.31,27,215,4
63,0,154.6,65.3,28.323425,76,128,36.68,23.74,46,169,1
52,0,159.8,54.93,35.706661,73,152,21.12,15.24,14,117,4
22,0,163.8,50.2,12.214964,65,149,41.01,22.77,54,203,1
25,0,165.7,59.59,16.032631,67,116,48.71,15.62,52,246,2
56,0,158.1,60.57,24.6693,85,123,31.17,16.77,38,174,2
22,0,163.8,69.87,29.543565,62,105,38.19,24.75,41,213,2
64,0,157.2,47.79,22.047451,76,115,21.78,23.86,27,136,1
64,1,151.8,52.03,37.098827,67,126,23.16,25.03,21,139,1
32,0,177.1,68.68,14.21984,79,142,55.53,10.58,60,254,2
64,0,172.1,81.31,24.351858,93,152,43.13,16.33,20,168,3
49,0,166.0,70.86,18.562173,84,126,34.09,16.2,36,216,3
51,1,151.8,47.99,32.580807,85,146,18.41,17.69,13,122,3
35,0,167.9,65.9,33.509817,71,144,28.24,19.57,21,161,3
47,0,169.5,65.15,29.080841,81,142,32.05,1.73,12,156,4
21,0,178.7,77.75,16.239992,87,117,52.58,10.51,53,221,1
29,1,152.6,53.81,30.04105,69,102,23.18,25.1,37,119,1
41,0,166.6,62.05,30.739253,87,137,44.16,4.29,39,179,3
28,0,174.4,86.94,29.922394,91,151,42.84,4.51,15,184,4
37,0,162.4,51.28,24.785032,76,131,18.88,22.06,8,144,3
23,0,173.4,74.91,30.964204,82,131,29.12,17.1,36,160,3
45,0,176.5,76.07,26.573234,83,155,41.4,16.32,52,206,2
22,0,172.9,71.66,24.393305,94,147,33.32,19.48,55,183,3
29,1,153.4,54.27,34.999878,74,119,17.99,12.2,25,103,1
28,0,167.6,64.85,14.861605,71,127,41.21,22.75,61,221,1
59,1,155.9,52.95,34.037607,67,108,21.2,23.51,34,153,2
60,0,163.1,71.26,31.886699,80,125,31.86,16.4,27,136,3
49,0,177.4,87.73,23.968368,80,149,45.46,-10.0,47,222,4
64,0,167.6,76.94,27.039224,82,143,44.64,17.56,41,186,2
42,1,156.5,48.75,31.795586,93,137,17.83,28.37,25,109,1
44,0,175.0,70.83,14.536951,78,149,49.04,5.41,58,207,3
24,0,177.1,58.08,15.720448,76,127,37.36,11.55,45,191,3
22,1,165.4,67.0,21.31893,67,122,27.43,17.07,26,172,2
64,1,164.4,67.74,34.263894,80,149,32.44,27.0,2,125,1
56,0,176.3,79.69,30.194171,73,138,45.27,4.81,45,202,4
58,1,151.7,55.95,35.637345,74,121,19.89,19.69,14,134,3
39,0,173.6,62.62,17.178948,63,104,32.29,19.2,56,205,2
49,0,170.2,67.41,21.373936,90,155,41.89,25.51,32,217,2
30,0,154.6,50.01,29.250461,74,119,18.54,1.47,23,154,4
37,0,174.9,58.12,10.817571,63,118,46.81,19.43,50,246,2
64,0,172.9,78.64,29.813278,93,156,41.84,14.32,41,173,2
21,0,173.6,62.58,28.469043,69,115,32.37,6.62,41,213,3
63,0,165.9,63.18,31.624755,93,146,30.1,0.8,6,149,4
28,0,172.0,65.5,17.54682,58,119,42.06,14.55,59,237,2
31,0,169.9,73.33,29.496736,69,125,41.07,9.65,42,195,4
24,1,156.9,46.47,26.749929,67,103,23.13,23.28,27,127,2
21,0,159.1,46.47,15.867115,55,101,25.19,19.83,30,149,2
30,0,177.0,61.09,10.568879,65,110,50.02,11.39,60,237,2
63,0,165.3,60.71,26.024303,97,158,34.04,20.75,40,166,2
21,1,161.3,52.66,31.549069,73,121,18.36,27.67,11,118,2
22,0,174.1,82.32,20.788413,82,158,43.64,19.25,41,229,3
64,0,156.8,63.73,35.793121,85,155,23.73,13.73,17,116,4
26,0,168.7,65.42,18.899392,88,136,43.25,21.38,50,229,2
21,0,180.7,67.77,9.227483,71,111,42.99,16.6,50,245,3
27,1,160.2,49.31,28.546472,77,141,22.91,29.32,18,119,3
36,1,160.5,63.68,39.787505,78,111,19.97,24.8,15,108,4
35,0,185.2,81.18,15.513378,75,118,54.0,11.2,42,239,3
27,0,161.0,63.78,15.288336,70,116,32.35,23.78,52,207,4
28,0,172.7,76.32,36.053512,84,133,38.18,10.21,34,200,4
22,0,173.9,58.52,14.517075,90,138,32.51,21.74,46,201,2
28,0,173.2,86.15,23.954271,79,143,54.58,23.32,59,218,1
49,1,167.7,73.29,36.171639,66,110,27.17,17.3,20,124,3
21,0,163.8,51.89,21.658822,96,141,28.24,26.7,35,158,2
29,0,168.4,60.81,30.01999,72,114,31.75,12.06,31,186,4
54,0,165.9,69.56,30.690185,84,134,37.78,11.77,25,161,2
50,0,175.6,63.33,11.976587,81,142,40.77,26.46,60,223,1
21,0,166.5,55.73,25.381397,81,124,25.88,19.89,57,219,2
50,0,184.6,89.88,13.071902,88,154,56.63,7.91,59,247,3
30,0,169.0,59.72,23.364258,94,127,31.72,19.79,43,176,3
29,1,164.3,51.57,27.21998,91,149,27.82,29.1,48,188,1
57,0,174.9,75.08,23.661209,88,135,29.86,21.77,58,191,3
41,1,150.1,45.61,35.095139,76,113,18.79,20.15,23,99,2
21,0,177.5,75.61,14.437873,91,142,42.22,9.8,63,240,3
21,0,173.5,60.27,19.89577,84,142,37.33,17.65,57,213,3
21,0,167.1,68.44,16.344038,77,134,47.24,24.6,58,227,2
21,0,173.7,65.33,13.587466,58,107,35.33,23.1,60,230,3
54,1,153.6,53.23,29.402207,66,121,21.25,21.87,24,113,3
21,1,166.3,49.02,28.895314,73,133,20.23,22.95,26,141,3
34,0,179.3,88.12,28.040283,91,142,44.96,21.11,21,233,4
22,0,169.2,66.18,22.801965,83,123,36.11,5.0,32,216,4
36,0,162.8,62.01,20.075467,72,149,34.52,8.57,44,168,3
61,0,169.7,84.14,17.801058,96,154,53.09,-2.18,36,221,3
24,1,156.9,47.25,30.033133,79,135,20.42,25.82,30,149,3
44,0,163.6,65.22,27.186663,67,111,41.75,20.82,27,179,3
36,1,158.6,51.17,23.194534,66,116,34.12,21.22,21,207,2
31,0,166.7,57.65,23.456733,98,153,35.34,13.64,34,182,4
27,0,167.6,59.46,13.795391,69,114,41.34,24.18,64,220,1
61,0,166.0,66.13,27.860535,85,145,46.15,12.1,37,170,2
25,0,163.8,66.17,25.260732,80,114,31.69,12.19,32,193,4
52,0,159.4,56.49,25.427841,76,147,22.98,14.96,29,175,2
55,0,176.4,85.43,22.745931,84,145,37.67,10.51,44,176,4
21,0,170.0,69.57,29.55807,66,124,36.81,7.78,35,194,3
40,0,169.6,62.96,20.438339,80,120,28.29,15.5,24,182,4
55,0,172.6,83.27,16.711812,78,123,44.22,3.08,48,217,3
34,0,169.2,81.75,31.496969,84,135,56.01,-0.95,28,196,4
23,1,160.8,60.31,31.608823,83,114,26.37,22.89,29,144,2
28,0,180.2,75.12,22.960643,78,136,50.97,7.82,50,220,3
24,0,164.4,80.04,34.661584,66,130,29.83,7.96,29,122,3
34,0,176.2,70.48,20.516759,96,152,43.2,13.99,43,191,3
48,0,178.5,81.08,17.772114,96,153,52.82,11.0,56,226,4
22,0,162.1,69.55,28.503144,73,128,25.25,18.17,19,158,4
52,0,169.5,67.7,26.683549,92,128,34.62,21.15,41,194,3
40,0,173.5,73.23,35.556866,85,134,27.31,9.67,16,158,4
53,0,166.3,71.12,20.034003,85,131,43.31,15.94,59,232,2
57,0,167.4,73.58,20.963774,99,140,50.81,19.18,23,213,4
50,0,165.3,60.69,20.785907,91,116,41.93,13.73,43,188,3
26,0,172.2,60.52,15.655332,82,122,37.35,14.74,43,236,2
22,0,172.0,74.72,14.063878,85,149,45.48,7.81,46,229,4
43,0,162.5,59.83,30.82517,68,142,27.38,25.18,29,171,1
57,0,165.0,59.95,15.399342,77,126,29.88,22.33,46,217,1
24,0,164.0,55.66,12.985959,64,110,40.4,26.48,40,230,1
40,0,162.9,72.64,28.838177,61,122,35.05,21.49,30,162,3
38,1,161.3,56.02,36.612491,86,133,21.39,27.25,28,141,2
63,0,180.7,85.97,19.836485,96,154,49.5,3.24,38,211,2
53,1,161.5,51.9,27.855956,74,132,24.11,21.28,23,140,2
26,0,170.3,64.64,23.544637,74,122,39.68,17.7,39,185,3
33,0,165.6,76.66,39.62485,88,115,37.97,13.6,20,154,4
21,1,160.2,54.24,31.929304,95,149,17.69,20.5,27,169,2
25,0,170.2,82.99,15.185783,81,136,51.04,1.08,57,250,3
26,0,177.4,71.42,15.855064,73,131,39.47,3.36,30,173,3
22,0,178.7,77.65,15.810359,84,122,48.4,5.2,43,212,3
28,0,172.2,65.2,14.958513,76,144,46.89,10.93,30,201,4
22,1,160.3,51.08,33.502479,76,116,20.95,13.04,18,126,4
30,0,171.7,78.59,30.359765,80,129,45.57,18.74,31,123,3
53,0,163.2,67.07,30.200883,75,112,30.55,20.84,26,153,2
39,0,171.1,74.01,19.336343,80,122,43.99,26.0,58,208,1
58,0,177.7,78.63,17.717413,91,145,53.24,16.35,38,230,3
27,0,185.8,88.45,13.708365,89,133,44.89,12.89,52,221,4
24,0,178.9,84.99,17.143093,90,153,52.4,7.19,53,238,2
55,0,160.4,68.03,30.21508,67,111,33.27,22.33,36,206,3
26,0,158.6,63.66,30.749141,72,113,36.99,15.44,31,142,1
27,0,165.8,71.79,29.958693,74,114,35.42,6.25,29,211,4
22,0,177.4,65.58,17.882738,84,126,33.92,9.83,32,196,4
57,0,162.9,59.38,29.593529,74,119,23.57,23.11,14,190,3
48,0,160.0,52.61,25.186773,99,159,25.02,11.29,39,173,3
34,0,180.9,80.36,11.723832,80,139,54.0,24.79,46,206,1
23,0,170.1,64.75,18.642627,69,136,31.99,21.98,57,220,1
21,0,179.7,80.54,13.465633,79,139,54.85,11.76,57,213,3
21,0,173.1,74.05,16.635599,84,137,38.36,25.49,58,235,2
43,0,157.7,56.43,30.863506,75,136,27.22,18.28,20,145,4
24,0,165.8,57.96,30.612861,78,117,24.82,10.67,25,165,4
37,0,172.0,58.54,21.080477,71,110,49.75,19.76,56,183,2
41,0,175.1,90.43,25.346165,75,132,41.08,4.67,29,215,4
21,0,175.8,77.85,23.947752,82,147,43.25,21.5,50,179,4
40,0,166.0,71.5,28.606828,93,137,28.81,22.71,35,147,4
26,0,179.5,71.95,16.773567,76,145,43.56,21.88,36,204,1
21,0,181.7,69.85,15.464731,64,108,45.48,9.32,57,226,3
60,0,171.2,84.17,12.746041,95,141,53.62,21.02,48,248,1
62,0,172.0,84.51,23.289347,92,140,51.21,6.94,41,204,4
44,0,166.0,60.6,21.902348,78,111,37.68,11.93,31,161,2
22,0,160.5,61.31,33.374887,85,149,22.39,24.55,40,161,2
43,0,162.3,62.13,25.189734,80,140,29.08,14.84,38,151,2
23,0,176.4,64.15,10.91943,91,132,47.61,14.73,59,247,1
21,1,165.3,67.55,32.077411,76,113,22.3,18.83,27,163,2
33,0,165.9,60.91,18.850435,78,133,29.28,18.59,22,147,3
37,0,184.1,87.58,11.374193,72,126,58.68,19.19,63,259,1
48,0,171.2,73.78,27.026936,81,145,31.35,-10.0,10,155,4
30,0,178.1,81.07,17.053964,83,125,46.28,18.01,48,230,2
21,0,171.0,67.71,17.654918,70,121,41.39,17.49,49,214,2
21,0,175.8,56.91,9.97317,77,136,43.22,19.57,63,225,1
21,1,161.3,50.57,34.868882,59,113,30.42,26.9,40,156,2
61,0,158.4,60.02,28.534658,90,130,24.68,7.7,34,173,2
21,0,169.0,62.1,18.086339,82,143,32.76,16.31,53,209,3
36,0,157.2,58.35,32.142149,79,130,24.4,11.01,29,165,4
60,1,162.9,54.95,31.511512,95,127,26.3,19.5,14,158,2
25,0,176.9,56.25,12.46981,84,107,30.14,13.89,36,203,3
64,0,174.1,74.67,16.486683,70,116,51.64,15.79,26,214,2
54,1,154.4,48.92,36.908397,80,110,17.32,-1.66,13,108,4
22,0,172.8,71.03,18.363532,74,148,39.05,16.74,43,250,2
34,0,168.6,56.47,15.849089,68,126,37.75,11.18,54,222,4
39,0,167.1,79.86,30.270065,69,132,36.38,20.27,50,165,1
56,0,165.2,71.82,18.948724,78,139,52.01,17.61,52,256,2
22,0,170.5,66.84,27.046645,66,124,29.9,8.39,42,225,2
39,1,152.4,48.72,25.11222,72,129,21.1,20.71,40,144,1
21,0,158.3,57.18,25.338891,67,113,32.91,18.62,39,202,2
51,0,161.7,58.65,25.83325,74,134,24.37,7.79,21,130,3
59,0,173.4,74.99,33.760379,81,126,28.47,7.82,29,153,4
21,0,168.3,53.85,12.849121,64,124,29.44,16.26,45,195,3
34,0,179.0,72.52,15.316171,58,121,51.49,10.63,46,235,2
28,0,162.4,59.05,29.004932,65,106,34.7,25.16,40,203,1
31,0,168.4,63.99,20.362055,63,111,48.06,18.27,48,225,2
26,0,151.3,59.94,26.726557,94,133,38.84,23.04,48,173,1
49,1,154.0,51.01,30.040171,85,118,21.62,9.67,26,113,3
40,0,180.0,86.1,23.385169,89,132,42.66,3.5,32,223,4
51,0,178.2,77.84,15.858634,68,121,51.07,15.69,53,230,3
21,0,179.8,77.03,10.973217,80,122,43.2,21.06,63,238,3
39,0,163.3,73.4,23.853319,76,121,38.7,13.63,41,182,3
29,1,154.7,47.46,28.088185,77,130,21.06,29.24,47,147,1
21,0,159.2,50.9,23.25434,63,108,37.95,23.23,47,196,1
36,0,184.7,85.33,12.772168,76,129,54.48,12.67,56,244,3
24,0,156.9,50.99,26.419435,71,118,21.34,23.06,49,136,1
33,0,155.9,66.28,39.368681,75,117,32.02,14.05,24,132,4
64,0,173.8,67.89,19.345955,84,147,33.11,7.37,19,164,3
23,0,164.4,64.04,26.182947,71,126,29.24,14.77,36,173,3
23,0,179.6,75.7,11.215043,87,129,55.5,25.98,62,249,2
21,0,167.2,58.04,17.138991,86,131,44.37,0.42,57,216,4
21,0,168.6,58.76,20.089111,84,137,33.31,29.67,52,207,1
26,0,177.3,69.26,24.501008,85,126,28.97,12.44,25,191,4
26,0,163.2,55.44,23.808456,76,133,37.48,24.54,43,208,2
29,0,163.0,59.45,29.652001,75,126,41.39,24.68,41,147,1
34,1,159.7,55.98,31.157831,72,116,22.39,24.28,35,134,2
30,0,167.0,65.7,15.972471,81,147,49.22,19.67,61,233,1
22,0,169.4,81.42,26.542861,80,118,27.67,7.43,25,178,4
43,0,170.3,79.39,22.956898,77,125,49.79,14.86,46,194,4
23,1,155.7,52.86,34.642527,71,139,23.78,19.48,14,128,4
22,0,174.8,53.67,12.484309,67,127,40.1,25.28,53,212,1
22,0,163.3,72.95,23.416969,76,129,44.4,18.75,41,190,3
22,0,175.3,83.06,19.352708,79,120,44.75,9.26,51,251,3
27,0,175.8,55.59,16.261563,82,114,41.8,23.8,38,202,1
31,0,160.5,50.15,15.889613,66,129,22.74,11.87,39,204,2
60,0,158.1,71.0,23.439929,98,159,37.34,22.62,30,199,3
52,0,163.4,58.86,27.009458,73,129,33.59,19.97,28,163,2
45,0,167.6,57.7,34.902704,85,133,20.22,9.69,16,140,4
22,0,177.1,68.0,20.382137,65,104,38.92,13.82,39,203,2
64,0,169.3,65.18,14.060835,84,143,25.51,21.31,53,215,2
52,0,159.7,89.46,34.125274,99,147,40.59,2.81,22,156,4
45,0,177.8,80.89,15.496455,82,135,51.67,9.25,62,251,2
25,0,171.4,76.74,18.129224,69,123,46.17,17.32,51,218,3
21,0,159.5,50.46,17.849281,82,137,30.94,25.11,44,222,1
53,0,156.3,58.06,31.997672,87,118,30.88,2.46,10,125,3
27,0,173.3,66.34,19.324475,81,137,44.0,14.7,47,193,2
31,0,177.8,73.52,18.677874,85,130,34.31,18.27,57,214,1
21,0,171.0,83.11,31.660948,82,140,46.67,22.24,43,232,2
21,0,177.7,79.69,17.936379,74,142,47.27,18.52,64,260,1
25,0,180.7,73.61,22.933502,85,149,34.42,20.12,46,218,2
21,0,162.0,63.18,27.487974,89,146,25.13,24.87,29,147,2
60,0,162.4,59.59,32.974598,76,123,25.7,18.6,35,176,3
43,0,173.7,64.84,32.527023,70,109,29.8,10.78,40,203,4
58,0,178.3,82.38,17.346308,87,138,50.86,9.86,53,222,3
22,0,172.4,65.34,17.486263,79,120,44.61,26.44,60,209,1
24,0,168.5,61.5,18.362356,68,109,34.08,23.41,59,218,1
21,0,176.2,70.07,26.738987,79,136,31.47,10.19,12,124,4
60,0,167.8,68.58,31.091954,91,132,40.39,15.42,30,171,2
29,0,181.3,72.89,12.996143,90,135,40.86,6.84,31,212,3
33,0,176.2,86.77,19.757856,96,151,48.42,15.64,48,228,4
31,1,154.8,48.71,29.631218,63,106,26.75,29.07,37,183,1
28,0,170.7,55.39,28.066208,72,123,32.67,15.07,39,126,2
49,0,166.8,58.02,29.072266,91,126,27.24,17.33,8,128,3
35,0,164.5,69.28,28.873047,87,124,24.87,6.87,38,144,4
45,0,168.8,73.37,36.056031,80,136,28.95,8.07,19,140,4
34,0,159.1,74.59,33.516693,69,145,34.44,3.36,38,168,4
29,0,164.7,72.44,28.096505,86,126,33.64,24.06,44,216,1
38,0,172.3,78.19,19.960741,93,142,44.87,21.21,45,234,2
57,0,169.2,64.17,10.034031,79,148,51.13,22.26,56,212,1
28,0,160.7,50.8,25.266843,86,133,24.71,19.49,48,169,1
29,0,164.4,72.53,29.143072,78,138,45.26,12.06,45,207,2
48,0,159.7,49.92,19.063776,76,134,31.34,15.69,42,137,2
55,0,179.7,75.97,26.833394,76,134,32.12,3.35,31,207,3
45,0,161.8,55.26,25.166396,81,119,34.3,11.54,33,209,3
24,0,180.8,69.49,10.619536,74,132,52.62,14.06,55,234,3
28,0,167.5,56.95,22.258259,74,144,31.3,22.59,43,176,1
63,0,163.1,60.14,27.57333,87,153,31.94,14.12,20,163,4
22,0,182.4,85.54,13.660237,87,154,49.66,22.83,65,245,2
26,0,174.1,65.53,34.992285,94,124,34.94,6.44,13,131,4
24,0,176.2,67.04,13.417502,70,142,42.78,11.26,39,236,3
54,0,167.4,69.53,31.000452,82,136,30.19,21.34,25,185,3
46,0,167.3,59.89,20.379772,96,144,29.63,11.87,38,201,4
21,0,166.5,58.54,28.084046,86,128,25.84,13.56,33,212,4
48,0,169.2,55.63,11.722534,88,135,36.91,15.99,59,220,1
42,0,157.0,52.75,28.277191,74,109,25.94,14.71,39,174,2
64,0,165.8,73.92,26.696448,69,106,37.6,16.59,23,137,3
58,0,177.0,79.82,19.596086,73,125,36.56,-4.51,10,191,4
21,0,177.1,72.16,16.968993,74,133,43.89,27.1,58,237,1
40,0,164.6,67.36,28.751635,82,125,41.43,5.37,45,202,3
41,0,173.5,85.17,27.521615,75,138,51.6,-10.0,24,156,4
53,1,167.6,57.98,28.115057,92,133,23.45,15.65,37,189,3
50,0,172.5,77.65,15.39527,95,147,47.08,17.79,57,198,2
30,0,175.0,70.65,10.940435,69,115,49.44,12.88,65,254,3
55,0,166.5,65.22,23.269971,62,111,43.02,6.15,53,187,2
38,0,165.2,60.91,26.421357,77,131,32.99,20.35,37,158,2
28,0,179.2,73.65,12.320218,63,123,46.31,13.11,54,240,4
44,0,179.5,89.95,33.613651,76,145,37.05,-0.68,13,163,4
21,0,175.3,72.21,23.952962,85,131,29.46,5.41,53,239,2
62,0,174.1,80.05,26.189551,93,142,46.49,-2.3,42,195,3
21,1,161.4,52.34,27.840009,65,102,22.98,8.84,52,216,1
21,0,161.7,73.18,33.61231,86,144,25.85,26.43,49,170,3
52,0,180.2,89.21,16.049746,87,146,46.69,3.74,56,225,4
38,0,164.6,69.94,23.35762,69,118,31.41,15.87,15,158,4
51,0,173.7,69.6,21.540429,68,128,33.92,4.58,24,215,4
62,0,163.9,57.14,25.298914,82,151,43.79,14.73,31,205,2
61,0,182.8,91.33,24.594041,77,127,50.27,9.18,42,237,4
24,0,178.1,71.09,20.999862,88,129,52.73,28.18,64,217,1
38,0,155.6,66.9,31.223006,78,117,29.05,16.22,51,141,2
32,1,158.2,57.5,34.895426,62,119,20.06,0.06,20,122,3
34,0,162.1,64.39,31.143449,86,125,32.6,8.46,41,187,4
55,0,181.9,79.12,13.822846,77,144,46.53,17.57,57,254,2
21,0,168.0,70.29,24.711395,72,111,38.71,7.51,54,203,3
32,0,168.1,77.32,22.84611,88,154,47.25,19.53,42,196,3
25,0,172.0,83.28,35.701841,82,118,41.96,20.89,35,158,4
41,0,155.6,60.83,34.52185,81,118,37.13,11.89,35,172,3
21,0,169.3,68.54,33.848332,65,118,28.58,10.34,24,162,4
33,0,174.0,77.69,24.357696,94,148,51.39,17.45,53,247,4
23,0,167.8,65.94,27.175638,69,133,36.63,25.05,48,207,2
52,0,157.2,54.55,25.696455,76,147,28.06,21.5,27,115,2
38,0,181.6,84.1,14.975356,95,149,55.66,12.46,26,212,3
21,0,173.2,62.21,30.44785,67,120,30.54,-7.86,17,126,4
41,0,161.6,68.72,27.946463,90,155,33.35,15.91,32,174,1
23,0,169.0,72.41,25.169112,70,109,38.83,18.93,48,192,1
27,0,164.9,71.76,23.298175,89,116,39.52,26.35,53,228,2
24,0,169.7,73.93,17.138785,64,113,37.97,15.22,45,198,3
31,0,172.4,69.09,31.111001,98,130,30.61,17.39,38,164,2
39,0,180.5,75.61,20.427299,94,123,34.42,7.06,41,193,3
38,0,152.9,62.26,26.485844,86,132,30.02,17.9,30,153,2
61,0,163.1,48.56,14.204933,78,130,23.39,20.29,20,160,3
60,0,168.3,60.11,19.297784,65,109,29.58,22.79,47,193,1
63,0,156.4,58.07,20.226155,75,150,37.06,21.85,17,137,3
64,0,168.6,78.05,21.757676,87,134,34.59,21.72,32,211,2
37,0,163.8,51.96,22.444043,80,123,24.28,15.75,14,162,4
21,0,174.5,64.03,17.871127,91,115,37.5,27.76,60,233,2
21,1,158.2,53.59,30.916576,60,111,24.34,16.55,40,126,3
23,0,182.2,91.39,16.266708,96,154,50.79,10.75,60,253,2
22,0,159.0,51.14,28.161027,79,140,26.86,14.04,40,151,3
22,0,154.3,54.87,31.910114,75,129,20.19,19.23,46,165,2
53,0,178.8,82.3,27.422819,76,132,51.68,19.39,44,179,2
31,0,155.0,50.05,31.952869,94,143,26.21,15.41,29,151,2
36,1,158.1,54.21,33.023103,69,112,26.85,20.88,46,150,2
64,0,168.2,62.42,30.143502,74,113,28.89,24.86,32,148,2
45,0,173.0,74.21,27.090711,90,119,35.69,22.69,40,167,3
49,0,175.7,85.59,18.388763,67,123,51.42,13.54,33,167,4
23,0,179.0,86.32,21.58903,83,132,45.08,11.49,48,250,2
44,1,164.2,52.22,31.987151,69,104,21.45,30.14,46,149,1
33,0,155.1,62.49,40.20325,97,144,26.02,10.0,22,131,4
29,0,171.6,62.57,22.673792,75,120,31.09,18.44,39,169,2
21,0,180.8,84.01,15.652791,71,120,49.1,-1.8,44,250,4
38,0,182.7,87.4,12.729651,74,140,56.79,22.33,60,257,1
64,0,175.4,61.35,12.594407,89,144,40.8,22.24,43,202,1
26,1,167.9,62.75,36.940512,81,122,23.56,21.98,25,149,2
36,0,168.5,60.64,23.174541,58,107,34.18,17.26,45,191,2
23,0,185.4,87.96,9.0,71,132,58.89,1.42,66,265,2
23,0,163.2,59.94,25.811868,55,106,40.4,17.63,40,225,3
38,0,160.3,73.5,26.796058,83,132,36.87,16.28,32,150,3
59,0,176.5,77.33,21.401369,79,129,43.76,11.52,35,190,3
41,0,169.0,55.17,16.498371,89,136,30.76,24.19,42,178,2
22,0,174.9,67.62,14.410792,73,128,44.3,5.93,55,249,3
52,0,170.3,65.34,20.426618,86,144,44.49,21.16,44,183,1
33,0,162.5,60.57,23.28279,87,146,25.46,11.95,36,179,3
23,0,159.7,61.28,27.243982,63,110,35.44,2.45,39,183,3
46,0,171.6,84.01,31.324736,82,127,48.69,0.59,31,138,4
25,0,181.6,66.44,21.230016,63,114,44.57,6.05,39,200,4
37,1,160.0,47.98,27.426244,74,120,23.94,14.81,35,169,1
52,0,174.2,80.48,30.125243,82,124,34.15,11.28,29,173,3
23,0,179.2,88.14,15.680293,92,140,56.63,10.46,57,252,3
25,0,178.7,69.86,14.154382,80,108,53.36,23.74,60,230,2
23,0,172.6,72.05,16.591487,80,115,43.67,18.49,53,258,2
34,1,166.1,62.48,36.75646,99,152,38.23,18.83,45,141,3
47,0,171.8,61.3,14.79312,88,149,48.0,16.78,40,242,2
22,0,178.9,77.55,20.019424,86,155,43.24,23.05,48,201,2
64,0,159.7,59.67,28.684897,70,130,29.29,13.49,27,146,1
25,0,174.2,83.24,33.768053,71,117,28.69,22.86,40,137,1
26,0,165.3,68.41,26.64495,69,121,37.32,20.07,44,179,2
31,1,156.4,48.38,21.741814,82,121,20.92,16.89,24,141,2
31,0,162.1,58.81,22.978214,74,114,34.84,18.85,55,197,2
