age,gender,height_cm,weight_kg,body_fat_%,diastolic,systolic,gripForce,sit_and_bend_forward_cm,sit_ups_counts,broad_jump_cm,class
41,0,178.4,83.61,27.771598,89,152,41.23,3.3,25,216,4
61,0,180.6,83.3,23.672646,79,140,49.0,13.11,24,207,3
64,0,171.0,75.41,23.482292,85,137,39.89,1.39,34,209,3
24,0,181.6,74.21,15.90357,79,128,45.92,14.97,56,216,2
31,0,176.1,78.63,12.151102,70,143,50.51,11.44,50,252,1
38,0,170.5,89.33,31.004707,84,140,40.12,12.87,36,197,1
21,0,178.5,73.7,16.008513,91,126,34.23,-5.77,22,168,2
42,0,181.1,81.52,12.012354,86,126,57.25,16.97,47,251,2
25,0,173.7,83.34,23.55257,76,140,46.99,8.58,23,231,4
23,1,167.1,51.06,17.675437,66,116,25.43,23.94,27,140,2
57,0,175.5,96.0,23.877628,91,143,38.51,12.35,36,193,1
54,0,165.2,60.47,17.025902,79,133,41.77,6.74,43,193,4
58,1,152.1,52.33,27.647848,75,114,23.26,11.95,12,118,4
27,0,178.6,72.28,14.777734,86,135,56.16,15.85,54,245,1
58,0,173.6,82.15,19.676276,90,120,43.75,14.46,12,178,4
58,0,176.0,75.05,28.552015,79,134,41.5,8.54,27,210,3
22,1,154.5,47.57,19.854526,79,113,24.38,21.88,49,147,1
50,1,167.0,66.14,28.563409,60,112,41.13,17.44,23,200,1
25,0,176.3,89.56,27.158474,80,120,42.68,18.94,37,232,3
29,0,176.8,70.74,18.062021,66,146,47.24,12.73,20,191,4
63,0,171.1,73.14,29.564714,70,139,39.64,-10.0,18,190,4
62,0,173.6,76.87,32.887125,88,123,39.65,15.93,20,164,1
51,1,168.7,67.93,25.994658,73,135,20.26,-0.97,34,207,4
63,0,178.0,74.55,29.318578,81,130,42.87,14.4,29,218,4
26,0,183.6,91.44,12.303273,64,133,51.62,19.7,60,265,1
24,0,173.5,78.33,18.447074,77,148,41.12,20.31,39,246,2
44,0,172.7,89.91,20.990591,81,140,33.71,14.93,32,233,1
27,0,171.6,91.24,14.134073,76,151,56.73,14.24,58,239,2
29,0,171.1,69.07,26.319984,85,125,36.94,9.11,56,149,4
22,1,163.2,59.18,34.105194,86,124,20.72,28.72,12,112,2
24,1,161.6,53.84,27.181734,57,126,22.24,24.66,48,162,3
56,1,158.2,57.42,26.017403,88,129,27.56,21.69,39,170,3
22,0,167.4,72.37,28.206823,75,113,42.64,8.01,16,199,4
22,1,158.0,57.99,27.74566,65,117,21.27,20.16,14,154,4
26,0,177.4,91.28,24.48257,77,148,47.45,20.06,34,236,1
57,0,165.4,70.97,22.904587,90,148,42.2,10.51,25,254,4
26,0,174.5,85.57,18.88232,85,131,41.45,15.48,18,184,4
22,1,158.7,58.71,33.76438,59,121,20.1,21.87,17,139,2
43,1,162.7,59.34,35.603408,57,111,21.8,22.64,48,117,2
50,1,157.8,58.35,35.817712,85,122,23.13,20.44,27,131,4
22,1,160.5,56.09,25.414615,87,115,20.65,25.65,30,124,2
29,0,164.3,73.78,32.892116,76,146,34.71,12.06,24,210,3
62,0,177.0,90.34,22.554837,76,139,43.91,-5.64,41,179,1
60,0,172.7,73.28,28.596693,75,116,38.65,8.63,21,161,3
52,0,161.5,67.4,27.551251,65,132,30.41,16.54,51,198,1
38,1,163.4,56.95,28.521807,88,119,22.6,23.7,32,162,2
22,1,154.6,47.21,18.155468,72,118,31.18,29.39,34,170,1
33,0,180.9,68.44,16.288952,64,144,49.18,16.51,50,209,2
60,1,165.9,88.21,33.042527,76,135,23.21,26.05,31,146,4
33,1,159.4,54.87,18.786443,56,119,27.4,23.57,52,191,1
26,0,183.7,71.42,18.488557,79,144,57.83,19.66,45,251,1
32,0,170.4,82.76,21.305484,82,131,46.74,1.21,53,246,2
58,0,175.3,69.84,23.308162,76,120,40.04,19.18,30,213,4
57,0,168.2,78.81,34.949837,90,121,38.99,14.0,31,196,2
22,1,159.2,55.69,27.395052,70,114,35.14,22.32,50,184,2
38,1,166.6,65.99,30.772273,88,125,18.63,17.77,8,129,4
60,0,172.6,69.9,17.773306,65,139,33.85,14.79,43,192,4
53,0,166.5,65.32,20.945434,71,120,45.82,22.25,44,241,1
39,1,165.9,54.43,17.269809,90,142,20.53,28.19,43,165,2
23,1,162.6,48.77,34.186774,85,112,20.91,8.0,27,115,3
54,1,162.7,62.89,25.057912,63,117,17.79,10.71,22,152,2
58,0,177.5,78.64,32.899364,93,149,42.15,-2.83,38,210,2
34,1,172.5,62.05,17.296086,80,120,24.02,21.27,40,158,2
27,0,172.4,82.09,23.3976,75,149,42.2,15.75,41,247,2
58,0,177.2,79.71,17.140662,71,133,38.09,9.67,18,217,2
28,0,164.8,86.06,25.846321,66,115,45.12,9.69,26,230,2
21,1,170.6,71.52,29.749977,83,149,30.81,18.65,37,185,2
63,0,169.5,67.0,15.555178,85,116,39.65,7.97,16,183,4
22,0,165.7,74.19,16.291806,68,129,35.46,10.44,42,162,1
42,0,182.3,79.97,9.038529,63,139,52.67,17.54,58,250,1
22,1,155.3,58.38,31.690876,75,136,32.34,9.22,24,170,3
62,0,163.5,71.11,30.016165,88,157,38.56,5.25,14,194,3
22,1,152.7,64.18,28.046646,87,132,24.03,26.83,27,146,4
21,1,162.6,59.94,34.458402,92,131,36.55,21.5,29,146,2
21,1,166.6,56.24,25.610798,84,115,21.63,24.23,32,142,3
51,0,181.7,67.15,23.848882,73,143,54.98,13.54,27,252,1
61,0,173.5,84.07,21.213329,67,142,40.21,-6.83,55,223,2
24,1,163.2,57.45,30.209252,84,129,21.48,29.04,53,147,2
53,1,161.6,57.5,31.078164,98,114,19.04,19.9,34,148,2
44,1,165.5,70.49,27.879201,86,158,23.83,18.73,34,138,4
27,0,176.6,80.63,13.20951,75,127,43.49,19.98,55,256,1
31,0,176.9,79.61,13.626582,74,157,47.83,18.36,60,254,1
22,0,168.0,64.55,17.177391,92,121,34.05,10.85,42,199,3
60,0,170.8,73.09,25.710006,72,147,47.95,2.06,21,208,4
47,0,174.7,68.5,15.044648,63,157,39.11,11.94,41,242,3
61,0,169.5,75.01,13.985019,87,136,40.4,12.39,27,201,4
22,1,156.9,53.27,24.855634,70,102,23.59,22.6,35,186,3
54,1,169.0,56.91,25.576677,68,115,20.26,29.89,41,169,1
21,0,173.3,58.16,14.837904,78,152,35.94,6.46,24,211,2
55,1,155.9,62.15,17.192984,82,115,23.09,15.51,20,169,2
42,0,181.6,68.86,15.396009,80,129,40.25,7.2,49,220,2
39,0,167.4,71.34,30.701338,81,138,39.39,2.34,30,156,1
25,0,168.3,77.67,15.341438,85,140,44.59,13.08,35,218,2
36,0,184.9,85.14,14.235891,60,128,47.53,16.02,57,257,3
63,0,179.4,86.23,14.377057,79,131,44.34,13.38,43,246,2
54,1,154.3,51.06,19.380366,60,108,17.96,27.63,30,113,4
35,1,161.6,60.42,28.535981,56,122,20.08,4.48,50,128,2
41,0,170.3,64.86,23.334188,65,144,46.17,6.77,42,222,2
22,1,171.9,68.87,27.501842,85,122,20.15,21.8,38,156,2
55,0,176.7,75.94,26.869241,80,153,37.71,16.49,37,250,3
59,0,164.9,65.38,30.353978,88,146,32.7,26.65,33,198,3
22,1,161.3,63.87,23.833705,76,112,23.98,24.78,32,199,2
25,0,167.8,70.91,33.048574,79,137,40.48,-6.11,15,217,4
24,1,170.9,58.34,27.645582,80,119,34.17,18.57,34,138,3
31,1,155.3,59.68,28.095617,81,121,17.86,20.25,11,154,4
60,0,179.9,79.55,13.055458,71,143,44.46,16.42,50,232,2
55,0,181.3,76.92,17.341546,74,130,49.79,20.63,63,255,2
63,0,173.4,80.24,30.203675,75,120,38.64,18.68,28,190,4
30,0,165.6,65.19,23.503147,92,147,34.6,23.64,30,195,4
60,1,161.7,55.07,37.550548,76,108,21.28,27.41,3,98,4
22,1,163.8,63.79,17.103748,74,103,23.24,26.79,28,209,2
27,0,172.4,73.96,22.770344,90,122,32.88,8.49,37,240,3
22,1,161.9,66.14,38.675118,76,133,32.81,19.54,48,177,2
60,1,160.5,58.14,19.942109,86,120,20.26,13.41,6,157,1
50,1,165.2,48.43,29.774968,85,109,22.49,18.7,54,190,1
53,0,175.0,73.45,26.35211,79,137,51.44,27.07,29,244,2
24,0,167.6,64.79,12.641213,71,140,37.61,22.93,56,193,3
21,0,171.2,60.6,28.027865,79,115,24.3,9.08,30,203,1
62,0,171.0,83.51,17.153814,89,118,43.71,7.97,16,179,4
37,0,174.1,66.47,16.231455,85,143,42.82,11.93,17,202,3
62,1,155.3,65.41,27.815343,89,136,18.88,14.68,45,137,3
24,0,184.1,70.37,18.468683,77,131,38.2,19.78,57,248,1
59,0,176.2,71.61,15.727741,79,149,41.2,16.88,61,210,3
26,0,173.5,89.69,22.09922,87,137,54.31,14.62,25,199,4
56,0,173.6,66.48,23.781585,70,121,41.65,16.7,14,238,4
26,0,181.4,81.87,27.260218,78,113,43.09,17.3,36,240,1
29,0,181.8,86.16,11.861742,92,143,50.43,19.48,59,252,3
33,0,168.8,94.49,31.277192,80,115,44.24,-5.58,32,239,4
31,1,156.7,52.35,17.901595,75,101,20.0,23.72,35,157,2
29,0,181.8,71.57,9.0,62,126,55.63,21.38,59,255,1
31,0,181.7,70.64,16.88465,95,147,33.16,16.31,53,249,1
35,1,161.4,61.98,16.210391,76,113,22.8,18.95,19,158,3
57,0,168.5,78.14,12.138489,95,132,33.74,20.05,42,252,1
63,0,168.1,74.11,25.81136,75,145,22.73,13.48,32,163,1
26,0,179.8,87.61,9.084497,92,136,51.31,18.78,63,253,1
47,0,176.1,72.47,29.592028,67,155,42.67,8.91,19,207,2
32,0,185.1,90.49,19.422898,87,138,54.86,19.16,56,255,1
32,1,157.5,53.21,23.965155,72,109,26.56,13.96,47,146,2
59,1,163.1,62.5,31.354823,54,116,22.16,26.69,14,162,3
60,0,172.9,61.29,16.086699,72,156,34.02,15.06,55,192,1
26,0,181.6,93.14,13.858514,67,140,49.42,19.16,49,264,2
58,0,174.4,71.98,10.241128,82,128,46.49,16.4,31,245,2
22,0,166.8,64.59,28.914598,70,158,35.32,17.36,30,199,3
51,0,179.7,71.04,12.197984,71,113,48.53,18.29,40,255,1
63,0,180.7,82.76,12.555552,85,144,49.09,-1.45,41,237,2
47,1,155.4,55.47,31.031088,68,114,19.46,20.21,47,128,2
32,1,157.0,55.05,26.921199,80,121,31.29,21.66,49,164,3
61,0,176.2,72.12,30.180314,65,125,40.23,8.18,34,233,3
26,0,182.9,91.43,25.797125,85,136,39.87,6.19,54,196,4
56,1,162.0,56.15,21.776942,78,121,23.92,29.52,39,190,1
26,0,171.7,71.74,22.59441,86,144,42.16,19.7,59,225,3
29,0,167.3,87.44,24.997984,93,145,43.15,3.28,26,190,4
55,0,171.0,83.32,22.411081,87,118,37.68,11.12,62,225,3
23,1,160.5,54.71,30.196627,54,111,25.31,22.93,30,121,2
62,0,166.8,62.4,17.362458,74,124,39.86,22.4,13,142,2
59,0,168.8,71.18,31.429121,85,150,35.3,-6.96,32,188,4
22,1,165.2,61.64,25.592998,72,109,21.96,23.01,11,135,2
46,0,170.7,77.21,18.157608,71,157,35.81,8.85,33,216,4
41,1,161.5,54.79,25.110412,82,140,33.43,17.52,33,181,3
42,0,173.7,68.25,16.484486,70,133,41.79,17.36,28,225,1
52,1,154.5,57.2,21.230389,66,113,18.34,22.81,12,135,2
57,1,168.4,63.23,18.363415,85,118,23.32,28.19,35,155,2
29,0,171.7,73.02,30.672401,65,145,40.36,13.25,18,198,2
23,1,155.8,64.3,22.736079,72,115,21.25,22.12,28,112,1
23,1,168.0,52.09,24.922011,72,112,21.75,24.73,16,157,1
24,1,155.6,55.91,18.386811,72,111,20.82,25.66,38,179,2
54,0,170.8,49.65,34.172708,88,120,39.49,16.84,12,153,2
61,0,179.2,86.22,22.414997,82,148,43.44,14.07,47,240,4
53,1,157.3,57.63,36.092749,71,109,19.86,18.22,27,125,1
61,0,170.0,88.77,27.143071,76,122,37.66,26.24,31,154,1
37,1,161.8,72.63,26.45461,74,119,32.55,7.83,31,161,4
42,1,167.2,55.15,29.884309,92,133,20.77,8.96,25,180,4
29,0,177.8,88.24,18.263621,58,131,49.63,19.37,57,241,1
54,1,161.9,53.71,18.758417,68,114,19.73,29.5,49,117,1
61,0,182.5,72.55,15.147794,91,113,45.52,16.63,47,227,2
59,1,156.3,71.03,31.872774,98,116,18.82,-9.38,30,120,2
23,1,165.7,55.41,21.485518,98,128,23.18,29.09,40,159,2
47,1,165.0,60.14,33.084364,99,113,19.77,24.71,28,162,3
30,1,156.2,62.23,26.478081,75,117,27.12,21.19,37,171,1
63,1,167.6,71.62,23.320654,85,134,23.82,4.04,25,192,4
28,0,181.7,88.0,9.073462,63,149,57.34,18.56,59,248,1
27,0,183.2,88.07,13.620884,77,140,45.99,14.15,32,209,1
26,0,182.5,87.68,14.773545,72,144,47.71,19.68,28,218,1
25,0,180.6,86.23,12.00916,71,143,44.39,19.06,60,254,2
27,0,184.3,76.72,9.124854,90,136,58.05,20.74,59,248,1
21,0,165.9,79.55,12.902726,60,138,33.22,16.39,24,237,1
21,0,175.3,75.31,10.708573,73,140,43.94,17.58,44,208,1
24,0,178.8,66.47,25.726438,82,153,38.27,15.77,15,209,2
56,1,167.1,62.59,23.808022,72,115,23.27,27.93,37,152,1
61,0,166.5,71.36,19.937153,84,121,41.31,6.38,20,186,2
59,1,154.2,50.36,32.456537,97,116,18.81,27.01,22,119,2
59,0,182.0,74.32,19.788036,76,109,49.27,6.94,21,230,2
62,0,174.5,85.66,24.069285,96,148,36.73,13.64,60,174,2
35,1,159.8,68.11,28.881766,72,120,31.94,5.64,40,135,2
26,0,169.4,75.07,26.670115,75,139,37.34,17.92,13,224,4
59,0,173.3,66.81,27.670746,85,131,37.37,27.76,38,191,4
49,0,177.0,70.74,25.910929,78,138,46.73,16.98,60,251,1
27,0,182.5,72.62,11.502807,70,134,54.96,21.09,61,254,1
62,1,161.9,47.76,17.887562,70,129,19.45,5.92,19,155,1
36,0,167.9,70.16,23.872014,73,111,47.71,16.24,44,238,1
24,1,157.6,58.24,33.841465,99,128,19.23,19.79,48,107,4
58,0,180.0,88.73,15.384011,78,135,39.89,5.67,39,236,4
22,1,161.4,57.23,25.996025,89,112,23.32,29.07,30,167,1
54,0,177.8,70.59,19.83577,87,131,43.73,29.56,45,219,2
28,0,176.4,90.76,22.102427,89,126,36.3,-3.18,15,224,2
39,0,177.9,73.22,21.329192,88,150,40.57,0.42,31,199,2
52,0,175.4,66.7,32.195063,72,110,39.95,15.34,56,233,3
22,1,163.0,59.71,28.879687,86,121,23.71,20.46,36,153,3
55,1,157.1,50.75,19.574214,76,121,21.3,21.21,32,140,4
24,0,172.9,75.91,14.577386,78,115,44.52,1.14,53,238,2
30,0,181.0,79.53,12.655897,73,135,45.39,16.99,53,259,1
59,0,167.5,72.43,23.486438,88,138,39.43,14.1,43,205,4
26,0,179.9,95.21,16.527511,72,131,39.71,10.73,46,232,1
23,0,178.3,63.66,17.84947,90,144,46.19,18.75,49,252,1
24,0,176.2,73.79,17.684602,64,107,44.16,19.0,61,199,2
35,1,169.8,67.33,15.807598,69,113,21.23,19.64,17,191,3
50,1,170.8,61.54,23.333329,99,128,23.75,20.11,36,174,4
22,1,161.9,60.69,27.861983,70,115,38.03,22.27,42,181,1
22,1,158.1,48.13,28.762534,72,109,22.19,21.79,49,162,1
54,0,174.8,78.92,15.620441,61,128,41.75,17.77,56,230,1
25,0,174.6,77.88,30.121021,96,144,43.37,11.75,29,257,2
25,0,170.2,49.26,20.559556,70,111,38.53,7.85,25,201,2
23,1,164.4,61.71,24.609274,81,143,21.29,20.78,50,146,3
25,1,161.7,55.64,24.931217,67,111,23.65,24.69,6,118,4
42,0,155.6,69.43,27.491801,99,143,30.39,9.49,37,191,4
31,0,179.5,74.79,14.710786,80,142,51.68,10.07,23,212,3
58,1,160.4,82.23,35.466871,79,114,20.38,26.45,48,161,3
57,1,158.3,60.58,29.974667,86,120,22.47,26.96,35,167,4
31,0,165.2,73.15,22.054555,73,137,42.76,12.75,19,244,3
57,0,180.5,75.43,24.842156,70,141,53.5,27.85,43,222,3
47,0,173.9,84.2,30.401795,74,122,33.79,19.57,39,213,4
62,0,178.3,77.48,17.168562,72,154,46.76,14.14,34,223,4
54,0,177.1,74.98,17.574488,62,152,43.91,17.13,57,223,4
40,1,166.6,47.99,26.136283,63,120,28.39,23.93,42,119,2
28,1,161.5,65.31,23.424358,76,124,30.11,28.02,46,168,1
24,1,168.1,59.98,18.639493,83,118,28.12,29.19,24,193,1
51,0,178.6,79.25,21.91985,84,137,41.72,10.81,44,217,3
36,1,170.9,61.47,26.646492,78,119,24.81,5.11,41,162,1
62,0,181.4,74.46,26.115115,78,155,37.09,8.97,19,233,4
29,0,177.8,87.75,10.855683,72,124,56.1,18.29,48,265,2
25,0,183.7,73.92,9.0,74,126,57.3,18.48,66,258,2
24,0,185.6,78.48,11.764278,71,134,50.85,21.67,61,243,1
45,1,154.0,53.15,18.972739,66,118,19.93,24.38,15,133,2
28,0,177.8,81.01,20.81912,71,138,45.2,10.73,38,225,2
25,1,167.9,66.92,16.219333,85,138,34.69,29.6,39,208,2
61,0,181.7,96.05,19.200626,64,143,54.87,18.26,48,234,1
26,0,167.9,64.76,9.026575,88,128,50.29,20.16,48,222,1
33,0,181.9,72.22,12.191145,77,135,41.65,13.25,47,254,3
22,0,176.8,74.06,22.298464,72,120,49.31,14.72,22,227,3
28,0,171.7,74.92,22.255291,92,110,43.6,26.74,11,176,4
55,0,176.5,66.85,28.6998,76,140,40.24,15.72,19,233,1
50,0,169.6,67.77,12.69968,92,157,36.91,15.4,29,211,1
47,1,159.1,75.48,26.923875,85,157,23.44,9.1,46,134,4
28,0,178.7,76.68,28.105733,89,137,52.21,15.34,16,251,4
22,0,173.7,72.05,18.958419,65,142,44.87,11.24,54,248,1
41,0,157.0,62.52,30.993245,75,129,17.68,7.83,25,176,2
63,0,172.9,68.2,20.067053,77,127,30.7,-6.39,15,180,3
28,0,175.3,77.08,30.849354,54,132,44.7,16.39,32,198,1
34,0,165.3,90.35,15.852678,74,116,35.86,24.68,35,122,4
33,0,172.2,80.47,16.058955,93,130,39.77,16.12,15,211,2
42,1,162.8,57.85,29.488433,67,131,23.01,22.95,31,193,4
45,1,158.1,60.81,36.430544,95,112,21.23,20.79,33,130,1
29,0,168.5,63.8,18.188118,64,141,35.21,4.38,21,219,4
23,1,162.0,54.93,16.74723,70,113,21.96,18.82,32,151,3
31,0,183.8,68.68,12.313981,90,137,50.61,20.73,60,256,1
45,1,159.7,78.72,20.240633,67,150,25.07,19.44,50,173,4
21,0,177.4,70.82,33.321568,66,144,40.1,4.13,19,182,3
25,1,161.2,52.51,29.844398,98,116,18.78,20.6,47,144,2
21,0,181.0,66.04,14.038694,81,131,43.14,12.1,39,199,2
62,0,172.9,72.61,16.642798,64,126,38.37,2.9,28,198,4
60,0,170.0,75.31,27.418786,93,137,40.0,-1.97,26,193,4
22,0,166.7,47.19,24.797336,81,119,25.36,27.47,32,185,3
25,0,180.8,72.34,23.465501,62,126,50.23,12.38,24,233,2
58,1,153.4,57.59,21.902836,73,115,19.69,20.67,6,126,1
53,0,169.9,62.62,28.39109,85,123,37.28,19.07,23,199,4
22,1,163.6,60.76,27.192811,65,118,19.25,20.72,32,162,4
56,1,158.3,61.28,26.306197,76,115,21.96,4.96,29,126,2
29,0,179.5,77.7,12.878057,68,142,57.28,19.15,58,257,1
22,1,168.6,51.95,28.101086,88,116,22.59,24.88,47,186,2
57,0,174.1,71.98,26.874813,75,139,34.98,4.71,40,204,4
26,0,183.6,83.99,9.0,72,133,43.08,21.4,57,257,2
56,0,165.2,61.85,14.272791,77,119,32.59,25.83,30,172,1
29,0,182.6,77.91,19.527001,71,141,47.31,18.38,51,262,4
63,1,162.4,58.74,27.145783,86,116,25.5,23.31,27,160,4
57,0,169.2,79.84,12.874651,87,147,43.86,20.2,16,244,1
47,0,163.5,66.83,29.592187,97,120,20.85,26.83,29,206,4
22,1,157.1,49.98,25.681352,71,114,19.72,23.35,13,150,2
59,0,169.4,75.66,27.043369,74,137,29.86,28.45,45,186,1
43,0,159.6,63.92,22.518721,80,119,30.8,22.53,29,186,4
29,0,180.6,72.15,24.510077,88,137,43.31,14.48,38,246,4
29,0,167.9,72.21,12.571133,70,126,39.92,12.71,60,256,1
30,0,182.6,76.11,16.6776,65,137,51.27,19.17,61,265,2
57,1,159.5,49.4,36.270754,74,111,24.01,22.45,49,142,1
63,0,179.2,78.94,16.605568,78,127,53.68,17.41,51,241,2
63,0,167.1,76.88,25.176788,89,145,45.65,8.5,25,204,1
22,0,181.6,67.34,23.688118,74,145,36.28,9.7,19,190,2
37,0,182.1,71.83,11.020961,87,127,58.09,12.74,48,240,2
62,0,174.2,72.84,21.685776,86,134,40.66,9.78,54,246,4
51,1,174.0,64.96,28.983462,80,136,37.26,4.0,33,118,1
25,0,181.7,69.16,14.009823,73,140,42.76,13.21,31,250,2
24,1,158.8,52.0,17.029018,71,113,21.91,24.46,48,141,2
60,0,175.6,83.13,23.178463,87,148,56.89,12.94,45,209,3
59,0,167.9,74.22,24.21984,80,122,45.29,12.22,33,186,4
25,0,180.6,84.57,10.693134,66,129,39.38,19.08,55,251,2
59,1,155.2,57.29,33.139867,97,112,18.79,21.3,29,144,3
25,0,165.7,77.01,35.066227,75,150,30.62,13.97,21,196,4
22,0,165.6,69.6,28.435632,74,139,41.6,2.78,58,250,2
59,0,167.8,78.35,26.936713,67,139,35.83,8.29,19,222,2
35,1,159.3,49.0,25.244889,62,112,19.15,23.51,52,142,2
49,0,173.0,75.48,12.929912,89,121,47.46,22.28,41,235,4
59,0,182.8,74.66,17.333362,59,131,39.57,17.72,46,255,1
28,0,173.6,68.91,27.838942,89,148,40.63,9.8,52,221,2
55,0,166.5,71.58,15.13068,84,151,47.81,14.15,25,258,1
26,0,162.6,67.92,22.490707,74,132,40.29,14.53,25,176,2
61,1,153.3,63.79,36.127266,83,123,19.26,21.26,28,158,2
36,0,175.8,70.65,15.322667,91,141,54.22,7.53,42,216,3
25,0,171.2,71.14,25.588801,90,115,41.6,8.6,17,126,4
57,0,177.0,85.82,22.607582,65,139,44.87,-3.02,40,198,4
25,0,163.4,64.89,26.311639,82,123,37.51,18.5,43,204,3
24,1,165.5,59.07,29.169958,75,124,21.63,18.7,33,174,3
23,1,159.7,67.76,29.643042,58,117,22.18,26.82,50,130,4
27,0,182.4,92.58,10.68807,64,140,57.81,7.26,60,237,2
24,1,164.2,63.45,27.512421,66,108,29.65,24.71,51,141,2
22,1,169.3,57.6,28.491284,73,115,22.06,23.03,31,145,3
58,0,167.5,80.41,30.822839,75,143,35.73,1.79,25,180,4
30,0,182.2,65.31,11.756914,71,132,55.05,17.91,56,246,1
22,1,164.7,53.49,27.005392,76,101,24.17,20.97,41,121,2
61,1,169.0,51.04,24.951393,75,111,33.31,19.54,34,141,3
56,1,164.3,76.01,26.298174,83,143,33.83,21.36,9,162,3
54,0,178.5,83.89,19.44797,88,130,45.52,18.61,57,216,1
54,0,169.7,75.32,24.442939,75,143,40.87,5.66,18,215,4
42,0,166.5,70.89,29.845314,98,143,36.3,27.78,35,204,1
62,0,165.0,63.99,31.677267,74,154,22.72,10.94,29,143,3
25,0,174.1,73.35,14.779171,79,132,47.18,20.72,52,252,1
30,0,182.4,78.83,23.619857,83,143,52.11,14.05,40,238,4
35,1,159.8,52.11,31.523974,71,110,22.36,20.96,31,120,1
52,1,179.9,64.67,26.162061,70,143,27.61,8.59,35,191,4
54,1,160.9,54.91,25.349329,87,112,20.95,23.51,29,136,2
24,0,178.5,67.4,19.68921,64,139,43.19,0.39,37,196,4
62,0,171.3,92.51,23.166359,84,154,40.52,-0.39,46,162,3
44,0,173.0,67.77,13.276565,93,144,55.78,12.71,56,225,2
53,0,166.7,68.12,31.336731,82,142,32.57,18.08,20,183,2
22,1,156.4,50.98,19.719996,57,110,19.97,22.93,33,141,2
24,0,179.7,91.12,17.253644,63,140,45.14,12.41,59,249,1
64,0,167.9,65.22,29.353793,84,153,29.95,12.68,32,179,4
27,0,172.0,93.61,13.836641,95,141,58.33,10.15,38,263,2
45,0,168.9,83.04,24.576307,89,135,38.55,17.53,61,220,2
48,1,171.3,69.09,30.186538,73,111,33.39,20.44,36,169,4
21,0,181.1,67.11,27.731889,80,123,32.03,13.13,38,193,2
22,1,156.6,61.74,29.075307,56,113,22.72,23.2,31,156,1
24,1,168.0,71.31,26.820287,86,116,36.62,11.22,44,163,3
58,0,174.9,62.61,13.753088,86,122,40.97,7.99,32,167,2
56,0,170.0,89.31,32.649731,81,147,32.42,-3.19,29,192,4
33,1,162.0,66.98,15.822826,84,110,25.0,30.15,31,173,1
32,0,180.5,62.97,18.753861,84,159,37.08,8.74,13,206,4
45,1,156.0,51.46,26.994438,56,115,21.14,22.7,38,196,2
24,1,164.9,57.63,32.083843,83,102,20.97,27.0,25,150,1
22,0,172.0,77.74,20.745947,89,151,47.91,14.77,50,194,3
35,0,181.5,72.34,16.460282,66,130,38.99,11.13,51,252,2
64,0,170.1,67.86,32.769546,90,157,37.79,4.59,27,177,1
45,0,160.8,57.23,33.150796,78,106,24.86,12.8,32,108,4
30,0,174.1,91.82,14.783248,85,141,40.15,7.04,45,206,2
23,1,170.3,64.12,34.083612,77,117,26.22,24.1,47,178,3
46,1,162.9,59.26,32.745951,79,121,21.28,23.66,31,117,2
26,0,170.3,68.4,25.772035,81,135,45.1,6.79,19,216,4
42,1,164.1,62.76,31.32499,74,122,25.53,15.67,7,124,4
39,1,153.3,58.19,29.259469,81,124,18.49,9.73,30,115,4
46,1,164.7,57.43,30.477673,82,110,22.03,16.99,16,150,3
23,1,174.0,75.02,24.376229,83,118,53.42,17.19,54,196,4
25,0,178.4,82.44,9.549084,74,140,45.23,12.3,60,253,3
27,0,181.6,88.4,13.777378,66,143,42.72,17.55,44,238,1
59,1,163.9,58.36,30.705485,76,125,21.81,10.16,35,156,3
29,0,185.3,92.84,13.022603,78,132,49.27,18.32,53,256,1
45,1,165.4,58.53,28.767807,74,107,25.57,22.43,35,178,2
33,0,166.6,81.35,17.192627,73,142,46.34,16.73,17,236,2
52,0,164.7,82.41,30.928627,84,117,43.69,-7.3,34,203,4
29,0,178.4,74.06,13.127742,83,127,56.24,12.31,52,249,1
57,0,171.2,67.45,32.458568,80,151,36.6,8.39,32,132,3
57,1,157.6,62.5,28.51261,74,115,23.85,17.44,27,122,2
21,1,166.4,52.63,31.698661,72,113,25.27,20.73,47,125,1
51,0,168.9,65.32,27.454877,81,121,41.39,26.96,27,143,4
25,0,181.9,77.48,11.083477,64,136,57.63,18.22,50,247,1
28,0,181.3,67.35,12.435461,65,144,42.44,2.59,43,256,1
22,1,159.3,55.11,33.370003,81,118,24.38,25.34,38,117,1
53,1,160.1,55.57,23.65142,97,110,20.02,22.04,48,154,1
26,0,180.5,91.21,9.193274,63,135,55.96,14.4,46,251,1
59,0,184.7,90.6,12.79375,64,132,52.59,3.75,57,189,2
23,1,165.6,55.18,28.455999,75,110,22.46,27.1,22,153,2
52,0,177.6,70.3,20.368247,76,140,38.84,16.76,51,194,3
51,0,167.7,74.19,26.759031,99,142,47.55,15.55,41,198,2
25,0,176.8,77.23,13.91923,89,135,56.49,16.57,59,252,1
25,0,180.3,63.32,27.641067,82,151,33.14,14.02,53,209,3
26,0,179.8,72.65,12.509592,89,146,46.25,18.45,50,245,1
58,0,178.5,82.19,23.407298,65,157,41.39,15.93,46,224,4
36,0,177.5,78.0,15.708896,79,130,41.12,15.61,37,205,2
62,0,174.8,80.66,19.220028,78,150,40.96,3.2,57,251,3
62,0,182.6,91.17,21.204083,69,151,46.46,15.79,54,254,1
